experiment_id,gene,missing_all,missing_labelled,missing_interior,missing_boundary,largest_connected_gap,slab_score,intensity_score
1932,Mlxipl,0.450504,0.0530663,0.0379181,0.148751,1145,0.0543993,0.330465
74988751,LOC214238,0.37245,0.0570212,0.0502263,0.0999419,1890,0.931111,0.234396
75043136,Stard9,0.43138,0.108579,0.101336,0.154329,1145,1,0.193998
75079801,Cit,0.390074,0.0570212,0.0522501,0.0871586,1272,1,0.211756
73521819,Rgs9,0.387903,0.0943789,0.0891195,0.1276,1409,1,0.133274
75147765,Kcnc2,0.400493,0.0962055,0.0915664,0.125508,1658,1,0.116141
75144693,P2ry2,0.368339,0.0419797,0.0340545,0.0920395,1409,0.993994,0.433575
72129250,Ralyl,0.385242,0.0566242,0.047485,0.114352,1890,0.995268,0.198597
74511881,Gpr176,0.347922,0.0368017,0.0305037,0.0765834,1658,0.0498643,0.131998
74357559,Pou6f1,0.375513,0.0612621,0.0545314,0.103777,1658,1,0.510595
70431431,Plxna2,0.382474,0.0242221,0.0171836,0.068681,900,0.0615737,0.215965
73615782,Masp1,0.471461,0.213234,0.20981,0.234863,5839,0.874241,0.197687
70634118,Prss23,0.360487,0.0268111,0.0211024,0.0628704,1145,0.0450387,0.211269
67936204,Eef2,0.399665,0.075573,0.0661589,0.135038,1145,0.469169,0.258868
1689,Copa,0.446481,0.0757159,0.059462,0.178385,1662,0.0920919,0.272153
72103831,Car2,0.349209,0.0413603,0.0353792,0.07914,1241,0.620284,0.203365
74882831,Rpl21,0.388819,0.0515891,0.0473194,0.078559,1409,0.980541,0.429837
72079987,Tbc1d9,0.491966,0.204117,0.202727,0.212899,5134,1,0.162275
77867708,Gltscr1l,0.403901,0.142378,0.13872,0.165485,1903,0.981503,0.169616
70634256,Gtf2h2,0.413994,0.0466653,0.0393347,0.0929692,1409,0.989858,0.3174
2667,Tgfb3,0.396859,0.0484283,0.0345881,0.135851,1314,0.049655,0.37823
71670741,Sntb1,0.401736,0.0686002,0.0622769,0.108542,1306,1,0.0848611
71920518,Sertm1,0.361994,0.0312426,0.0256467,0.0665892,1145,1,0.0877486
74988459,Rnaset2b,0.360581,0.0751441,0.0700776,0.107147,1722,0.815986,0.274353
74724670,Gpr37l1,0.392654,0.0271923,0.019097,0.0783266,968,0.0483295,0.397421
75551466,Chrng,0.374082,0.0841341,0.0790006,0.11656,1658,1,0.217058
74425524,Tnfrsf19,0.424865,0.0774949,0.0709607,0.118768,2357,0.928253,0.212208
74581382,Znrf1,0.356615,0.106768,0.103746,0.125857,1272,1,0.432484
2230,Foxg1,0.386208,0.0330533,0.0196122,0.117955,626,0.0511108,0.0780125
74425551,Elovl6,0.359866,0.0486507,0.0423152,0.0886694,1409,0.990066,0.261565
73769325,Btbd11,0.396759,0.0996363,0.0891379,0.16595,3188,0.702499,0.183636
74272918,Iqcj,0.375921,0.11023,0.106708,0.132481,2099,0.898367,0.0609539
71358590,Arnt2,0.370461,0.029543,0.022703,0.0727484,626,1,0.262461
71020433,Opn3,0.399338,0.118236,0.113534,0.147937,3602,0.745704,0.0610994
73817423,Ascl1,0.395868,0.03677,0.0305037,0.076351,1658,0.0498643,0.466672
77280430,Nav1,0.371157,0.0790832,0.0759098,0.0991284,1341,1,0.183068
69120620,Nov,0.376605,0.0239997,0.0187475,0.0571761,1016,0.0472698,0.233405
2017,Adcy7,0.518403,0.162137,0.148287,0.249622,5030,0.673732,0.0757212
414,Cntn1,0.341903,0.0351816,0.028112,0.0798373,1507,0.0495241,0.115488
2379,Lhx8,0.452236,0.0911704,0.0757626,0.188495,1286,0.959701,0.0289335
1994,Pde4dip,0.382449,0.0649788,0.0493064,0.163974,1457,0.0858697,0.14741
73818756,Ogfrl1,0.417797,0.0936641,0.0889355,0.123533,2465,1,0.216462
74957909,Uggt1,0.449117,0.11841,0.115336,0.137827,1272,1,0.220575
70928198,Dbn1,0.359401,0.050652,0.0431063,0.0983149,1409,0.412367,0.178702
74047866,Meis1,0.437713,0.128528,0.126909,0.138757,1271,1,0.692276
71016584,Stat5b,0.351311,0.0264299,0.0210656,0.0603138,1145,0.0450387,0.66199
73931384,Cd109,0.408941,0.0979844,0.0933694,0.127135,1250,1,0.0442587
2049,Zak,0.430457,0.0575136,0.0406778,0.163858,1662,0.0549441,0.396662
74958616,Heg1,0.504525,0.254975,0.248317,0.297037,2351,1,0.28317
74363338,Ttll6,0.399138,0.101812,0.0992015,0.118303,1145,1,0.134084
573,Ntm,0.525344,0.168014,0.148582,0.290761,2366,1,0.295588
112205643,Cd6,0.551191,0.342985,0.333775,0.401162,2701,1,0.446901
596,Isl1,0.579221,0.335043,0.312709,0.476119,10126,0.201708,0.0636817
72108822,LOC433254,0.368885,0.0662812,0.0601796,0.104823,1409,1,0.396983
72129290,Lipa,0.368904,0.0579266,0.0498215,0.109123,1658,1,0.111795
71016711,Slc52a2,0.431524,0.0777014,0.0646319,0.160256,2110,0.99115,0.159811
308056322,Efna1,0.365835,0.194762,0.19706,0.180244,2976,1,0.359694
73992925,Tmem72,0.402376,0.0884067,0.0833793,0.120163,1409,1,0.312128
74357575,Cryab,0.35283,0.0403119,0.0341649,0.07914,1857,0.0483564,0.234888
276274,Senp2,0.379907,0.0937435,0.0802701,0.17885,1658,1,0.209489
1661,Aplnr,0.419586,0.0350704,0.0211944,0.122719,1145,0.0450387,0.632765
74047905,Btrc,0.373266,0.0274782,0.0213968,0.0658919,1145,0.0450387,0.274024
73817424,Zcchc12,0.409142,0.0443463,0.0346065,0.105869,1658,0.145102,0.246534
1996,Fam195a,0.444598,0.0499373,0.0314604,0.166647,979,0.211195,0.175163
323396,Cap1,0.447115,0.130196,0.119163,0.199884,2465,1,0.282032
72103843,Zic1,0.360996,0.0517956,0.0461052,0.0877397,1145,0.770219,0.253079
73769321,Khdrbs3,0.443387,0.14276,0.138739,0.168158,4259,1,0.625269
71836890,Bckdhb,0.34029,0.0387077,0.0318284,0.0821615,1658,0.0487353,0.243874
79591671,Gfap,0.401811,0.0988739,0.0952828,0.121557,1647,1,0.159855
71924311,Igfbp4,0.392849,0.0494766,0.0447989,0.0790238,906,1,0.22835
74511882,Adcyap1,0.364511,0.0384377,0.0312397,0.0839047,1662,0.0594059,0.155907
79567499,Fgf12,0.349554,0.011436,0.00724878,0.037885,389,0.0532428,0.214048
73929870,Syn2,0.340886,0.047936,0.0409353,0.0921557,1662,0.270095,0.219909
74658077,E330009J07Rik,0.403682,0.131784,0.126706,0.163858,1658,1,0.379761
77332082,Ncs1,0.453774,0.190838,0.186923,0.215572,5037,0.9967,0.216839
74357561,1110007C09Rik,0.411515,0.100796,0.0970122,0.124695,1658,1,0.210225
70436729,Slc38a3,0.362722,0.0261599,0.0210656,0.0583382,1145,0.0450387,0.229749
76115741,Prosc,0.41921,0.120173,0.116772,0.141662,1145,1,0.162706
73930821,Kalrn,0.425894,0.0686637,0.0601796,0.122255,1145,1,0.251902
75774109,Tnni1,0.373737,0.0800044,0.0703352,0.141081,1379,1,0.395149
72081553,Gnao1,0.380986,0.0373418,0.0305773,0.0800697,1658,0.0498643,0.162887
70928360,Samd11,0.360042,0.0645817,0.0533539,0.135503,1212,1,0.323268
75551463,P2rx6,0.354361,0.0491749,0.0439526,0.0821615,1409,0.970149,0.344665
74988670,Calcrl,0.36746,0.0679013,0.0625713,0.101569,1580,0.587103,0.0617513
1239,Nfia,0.460659,0.0475548,0.0308165,0.153283,1145,0.045114,0.124844
1786,Ngfrap1,0.443638,0.0829111,0.0640799,0.201859,1662,0.944708,0.185129
67850950,Tbp,0.42789,0.0903763,0.0780255,0.16839,1534,0.883608,0.337507
1858,Syap1,0.491489,0.123477,0.11024,0.207089,1287,0.433288,0.342948
73994714,Kcna1,0.415306,0.0636764,0.054697,0.120395,2136,1,0.341877
79588292,Dtnbp1,0.375965,0.0582125,0.0503919,0.107612,1597,0.672155,0.142567
70744326,Lppr5,0.387978,0.0381836,0.0307429,0.085183,1658,0.0513177,0.184422
75084476,Nog,0.381306,0.0820852,0.0765905,0.116793,1765,0.946334,0.465135
75651163,Fezf2,0.386666,0.0900745,0.0839129,0.128995,1880,1,0.396068
77340466,Hexb,0.378915,0.0814181,0.0751555,0.120976,2110,0.414354,0.0927907
74750076,mCG1049722.1,0.432045,0.120698,0.119697,0.127019,5609,0.721324,0.0794386
74988274,Gm22,0.443682,0.120602,0.115796,0.150959,1658,0.998309,0.368837
71247657,Ryr1,0.393068,0.0745247,0.0709791,0.0969204,1359,1,0.359458
74882515,Dos,0.355146,0.0182023,0.0117011,0.0592679,626,0.0347568,0.158104
71358662,Sdc3,0.45346,0.117966,0.103911,0.20674,3105,0.741631,0.47021
74988456,Hebp1,0.352265,0.0618498,0.058027,0.0859965,1145,0.964767,0.387902
168,Btg3,0.396828,0.0944583,0.0886595,0.131087,3667,0.753479,0.135263
79591689,Ube3a,0.356721,0.0697279,0.0634544,0.109355,1646,0.692676,0.193463
2472,Pde4b,0.311186,0.0442193,0.0378077,0.0847182,2052,0.0418202,0.0542877
73636086,Fam69c,0.387407,0.0765101,0.0721382,0.104126,1145,1,0.118143
74047909,Rab6a,0.408973,0.0694897,0.0562608,0.153051,1250,1,0.230536
75749416,Gcg,0.386258,0.0647405,0.0590205,0.100872,1658,1,0.3975
355886,Pls3,0.448747,0.092997,0.0791662,0.18036,2691,0.750888,0.234155
70927826,Ckb,0.37813,0.0367223,0.031994,0.0665892,959,0.395005,0.136863
71924291,B2m,0.422134,0.131339,0.127884,0.153167,4486,1,0.270784
2617,Slc38a4,0.43937,0.0965073,0.0871141,0.15584,1033,0.425853,0.0481297
73512364,Kcnc2,0.380697,0.0814181,0.0762041,0.114352,1307,0.982166,0.210711
1709,Erbb2,0.478811,0.122238,0.105199,0.229866,1954,0.641412,0.410712
79912552,Stub1,0.450341,0.156959,0.155812,0.164207,1380,1,0.589899
73636033,Fam19a2,0.418475,0.168681,0.166446,0.182801,5323,0.621058,0.0699795
71670711,Tmem163,0.439175,0.125749,0.118427,0.171993,4434,1,0.360211
402,Epha7,0.347922,0.022602,0.0138536,0.0778617,626,0.0700785,0.121046
73512196,Apbb2,0.388913,0.0768913,0.0693785,0.124346,1145,0.487101,0.125352
77869863,Cdh13,0.38494,0.118792,0.114251,0.147472,2061,1,0.252455
67936011,Hbb-b1,0.455494,0.151368,0.146447,0.182452,3994,1,0.322744
73992928,Cd59a,0.356295,0.0271764,0.0211024,0.0655433,1145,0.0450387,0.197488
75651161,Tmem91,0.592364,0.387427,0.379917,0.434863,3724,0.668751,0.288668
74581368,Gmpr,0.365647,0.0468082,0.0395923,0.0923881,1409,0.93956,0.0324159
2111,Cnr2,0.399772,0.040582,0.0291239,0.112958,1043,0.183348,0.265754
2287,Hes3,0.427049,0.0599755,0.0436398,0.163161,1409,0.0636303,0.358011
71670680,Ovgp1,0.372168,0.0669166,0.0639143,0.0858803,1361,1,0.101148
75079788,Cystm1,0.360613,0.0307661,0.0249844,0.0672865,782,1,0.342775
71064080,Rfk,0.359489,0.0278118,0.0217279,0.0662406,1153,0.0450387,0.151017
112651416,Thbs4,0.414879,0.163726,0.158553,0.196397,979,1,0.313323
74272041,Cxcl14,0.389497,0.0500008,0.0438238,0.089018,1409,0.992746,0.202567
1880,Pllp,0.419272,0.0516844,0.0352504,0.155491,935,0.769737,0.192564
71924077,Myt1,0.35883,0.0500802,0.0448541,0.0830912,1658,0.567273,0.268489
322964,Skiv2l2,0.426823,0.128814,0.121518,0.174898,2488,1,0.214888
74724763,Id3,0.362326,0.050652,0.0445597,0.0891342,1658,0.721591,0.31289
1193,Dbp,0.454577,0.051335,0.0326195,0.169553,1176,0.0981447,0.25664
2541,Ryk,0.463685,0.117394,0.102771,0.209762,1145,0.519426,0.0775952
76135804,Mmel1,0.453655,0.20048,0.201365,0.194887,1658,1,0.228027
75774686,Nrbp2,0.340434,0.0406455,0.0353608,0.0740267,1409,0.429736,0.212231
74819245,Kcne4,0.391336,0.0980638,0.0914744,0.139686,1679,1,0.0788894
75651169,Rprm,0.362245,0.108992,0.104463,0.137594,1741,0.978368,0.271439
74988754,LOC380889,0.402903,0.136533,0.134489,0.149448,1658,0.996708,0.37063
73521818,Ptrf,0.431957,0.153973,0.146263,0.202673,4219,1,0.199825
75144634,A330043P19Rik*,0.446995,0.157626,0.155186,0.173039,1342,1,0.138205
323597,Dctn6,0.38607,0.0729205,0.0657541,0.118187,2110,1,0.365032
72128747,Ankrd34b,0.400688,0.0925523,0.0884939,0.118187,1473,1,0.205087
1187,Ctsl,0.360632,0.0253181,0.0174412,0.0750726,858,0.0614141,0.172727
71016618,Btbd3,0.402044,0.0381042,0.0307613,0.0844858,1658,0.0498643,0.274723
70927812,Brinp3,0.334264,0.0356899,0.0299334,0.0720511,1627,0.0492947,0.118849
73992908,Fndc1,0.445483,0.172048,0.168819,0.192446,5827,0.540056,0.199975
75041420,Ctsw,0.449173,0.138995,0.136218,0.156537,2591,0.993377,0.180782
79556672,Calb1,0.375984,0.0346257,0.0299334,0.064265,882,0.450818,0.185038
74363350,Ltb,0.333913,0.0540987,0.0465283,0.101917,1658,1,0.521139
72081516,Spag5,0.384884,0.0338315,0.0272473,0.0754213,1477,0.0525824,0.188044
75259440,Haghl,0.360613,0.0576725,0.0519741,0.0936665,1960,0.738655,0.117425
1936,Wnt7a,0.464821,0.0982544,0.0841336,0.187449,1131,0.445761,0.111496
2212,Fem1a,0.410103,0.023142,0.00866542,0.114585,389,0.0532428,0.337497
74881265,Atp6v1c2,0.341815,0.0445052,0.0369246,0.0923881,1409,0.943218,0.0604321
74047772,Lypla1,0.361994,0.038676,0.0322515,0.0792562,1491,0.186315,0.121886
79556654,Pvr,0.414935,0.123382,0.120985,0.138524,1361,1,0.195246
73615562,Slc6a2,0.384375,0.0518274,0.0456636,0.0907612,1145,1,0.141303
75774111,Rasal1,0.398472,0.122699,0.116643,0.160953,1658,0.895619,0.251456
77332715,Mtss1l,0.387809,0.0911704,0.0833977,0.140267,1523,1,0.373523
1345,Dpysl4,0.460841,0.0510491,0.0344409,0.155956,1418,0.0517357,0.322779
75041527,Ociad2,0.368421,0.0810845,0.0733525,0.129924,1631,0.629939,0.233993
71717079,Irs4,0.370994,0.032958,0.0261802,0.0757699,1409,0.0537114,0.146616
75774685,Pomp,0.364115,0.0683937,0.0633256,0.100407,1409,0.886889,0.329109
74750042,Krt73,0.44038,0.126304,0.115024,0.19756,2669,1,0.194097
73997151,Rcn2,0.382894,0.086739,0.0818339,0.117722,1379,1,0.424706
74512017,Phldb2,0.369092,0.0493972,0.0417817,0.0975015,1501,0.214815,0.160621
74581399,Fam135b,0.481974,0.270636,0.276686,0.232423,5235,1,0.349961
74819652,Gpx2,0.36709,0.0733176,0.0687898,0.101917,1658,1,0.228803
73788032,Nts,0.346095,0.0338474,0.0268426,0.0780941,1328,0.0745721,0.226048
70562126,Trpc6,0.3501,0.023015,0.017386,0.0585706,882,0.0427096,0.277498
67752111,Flot1,0.485175,0.200051,0.195367,0.229634,2364,0.520412,0.184604
72104183,Dpp10,0.375927,0.0342604,0.0269161,0.0806508,1409,0.0594059,0.206996
71920520,Mpp3,0.398717,0.0719675,0.0690106,0.090645,1378,0.925926,0.480376
2452,Optn,0.386635,0.0773043,0.0626817,0.169669,1145,1,0.212116
75077172,Tox3,0.349409,0.0762719,0.0715679,0.105985,1409,0.948454,0.356489
71016653,Slc6a7,0.441045,0.07435,0.0608051,0.159907,1658,0.855072,0.180694
227535,Spi1,0.478535,0.156658,0.145583,0.226612,2576,1,0.128264
73992708,Satb2,0.409318,0.092187,0.0888987,0.112958,2233,0.492046,0.262718
1375,Samd3,0.522382,0.151654,0.133808,0.264381,2206,1,0.0778467
680,Mup2,0.439269,0.0494766,0.0315892,0.162464,750,0.490962,0.228551
77332080,Mxra7,0.477129,0.242078,0.240148,0.254271,2741,0.995943,0.118273
72077479,Cartpt,0.369406,0.0691244,0.0630864,0.107263,1314,1,0.0878088
77925023,St8sia2,0.444749,0.176798,0.173492,0.197676,2575,1,0.623639
1890,Wnt8b,0.472359,0.0745247,0.0540531,0.203835,1908,0.0590144,0.188917
74749895,Rapgef4,0.518654,0.264442,0.262189,0.278675,3888,1,0.312238
257,Chrd,0.410812,0.0537175,0.0393899,0.144218,2111,0.040966,0.0884381
72081396,Sptssa,0.314324,0.0259693,0.0211392,0.0564788,1145,0.0450387,0.203872
77371815,Kcnn2,0.451697,0.170365,0.167991,0.185357,2706,1,0.120703
75042240,Nrxn3,0.35229,0.0265093,0.0210656,0.0608948,1145,0.0450387,0.100271
356287,Phf1,0.521698,0.216728,0.214004,0.233934,5659,0.60105,0.20993
1892,Wnt9b,0.430583,0.0607697,0.0457556,0.155607,2020,0.158491,0.182289
74750022,Col9a2,0.522689,0.273543,0.269198,0.300988,2721,1,0.34506
2091,Cer1,0.440493,0.128814,0.115907,0.210343,1658,1,0.238975
75081002,Trpm1,0.359213,0.0619927,0.0571255,0.0927368,1657,0.824753,0.102365
741,Nrtn,0.652718,0.359377,0.336516,0.503777,13207,0.99063,0.337889
75749413,Abcb6,0.33653,0.0698232,0.0637488,0.108193,2110,1,0.302186
79488957,Stk17b,0.436464,0.167808,0.162987,0.198257,3459,1,0.169399
77280584,Pantr1,0.371873,0.0540987,0.0475586,0.0954096,1409,1,0.0860603
1291,Syt12,0.419417,0.0517797,0.0378077,0.140035,1145,0.0543993,0.216019
77874596,Thbs4,0.519545,0.311949,0.312893,0.305985,5189,1,0.0850785
1227,Mdk,0.448138,0.0595308,0.0437318,0.159326,1145,0.62787,0.433332
74800904,Ptdss1,0.383936,0.0384218,0.0322699,0.0772807,1198,0.202518,0.136717
408,Ewsr1,0.344966,0.0230626,0.0160062,0.0676351,773,0.0916352,0.145813
72119592,Mras,0.405383,0.115758,0.108879,0.15921,2543,0.991453,0.329562
70928238,Car4,0.393483,0.0308772,0.0243772,0.0719349,1323,0.0537114,0.199885
70928396,Tacc3,0.390407,0.0559253,0.0520293,0.0805346,1946,0.590265,0.0781856
71249739,Rassf8,0.396702,0.0368176,0.0308349,0.0746078,1658,0.0498643,0.699574
71924290,Mb21d2,0.440882,0.153163,0.148784,0.180825,2670,1,0.431332
73907505,Ostf1,0.391054,0.0859925,0.0793318,0.128065,1658,1,0.322762
248328,Tbl3,0.436815,0.0897409,0.0741068,0.188495,2110,0.948586,0.271853
74882147,Cntn6,0.364303,0.0381677,0.0330978,0.0701917,882,0.369538,0.335645
293474,Ms4a6b,0.427645,0.0583713,0.0413217,0.166066,1658,0.482328,0.253126
606,Jund,0.461852,0.0572118,0.0389668,0.172458,1161,0.178049,0.107663
72128745,Kcnq5,0.401962,0.0948713,0.0919528,0.113306,1323,1,0.590484
888,Rbm4,0.354311,0.0259534,0.0180851,0.0756537,882,0.0578545,0.129622
1496,Foxd3,0.527849,0.162773,0.14378,0.282743,1542,1,0.421315
73521826,Trp53i11,0.350225,0.0188853,0.0117931,0.0636839,626,0.0347568,0.26187
71717078,Hapln4,0.370963,0.0321003,0.0260514,0.070308,1409,0.0537114,0.191514
79488913,Cnp,0.384237,0.101987,0.0995695,0.117257,1211,1,0.214601
71670484,Lgi1,0.415921,0.0664401,0.0606027,0.103312,1658,0.911612,0.420666
71247616,Gria3,0.373693,0.0726346,0.0653678,0.118536,2383,0.861843,0.225432
75988621,Rock2,0.403826,0.122778,0.11966,0.142475,1409,1,0.18091
252,Chat,0.437976,0.12389,0.113791,0.187682,1347,1,0.433192
70928269,Klk10,0.401918,0.0485713,0.0411193,0.0956421,1145,0.340384,0.0920285
71249082,Megf10,0.406538,0.108864,0.103433,0.143173,1658,1,0.216665
2105,Clca3a1,0.397236,0.0650741,0.0578982,0.110401,1265,0.695652,0.1331
1309,Vim,0.398058,0.0521292,0.0409353,0.122836,2005,0.11745,0.124062
579,Hspb7,0.45958,0.110516,0.096773,0.197327,1391,0.419203,0.233535
45666,Ube2i,0.482941,0.126844,0.114858,0.202557,2383,1,0.339345
293668,Serpinb8,0.480995,0.150161,0.135096,0.245322,1409,1,0.303819
70562125,Scnn1a,0.358259,0.0334186,0.0262538,0.0786752,882,0.407934,0.308049
72128778,Akap12,0.331917,0.0790514,0.0722486,0.122022,1662,1,0.134436
75774114,Sult1a1,0.335225,0.0490796,0.0440998,0.0805346,1500,0.92228,0.244078
74881156,Epdr1,0.400506,0.0345463,0.0267506,0.0837885,1409,0.0598169,0.344215
74988615,Numa1,0.36023,0.0327197,0.0261434,0.0742592,1409,0.0537114,0.480074
72081561,Gpr98,0.37975,0.0402484,0.0351032,0.0727484,882,0.419244,0.145104
1458,Gtf2h4,0.402627,0.0786226,0.0632336,0.175828,1890,0.0927463,0.259511
74658081,Nxpe3,0.339436,0.0216967,0.0163925,0.0552005,882,0.0426655,0.474044
71587929,C1ql2,0.376429,0.0535904,0.0482393,0.0873911,1182,1,0.14366
71836888,Slc1a1,0.377735,0.0436951,0.0381389,0.0787914,1019,0.801101,0.310223
73817439,Syt9,0.366211,0.0602297,0.0560216,0.08681,1336,0.997015,0.270831
276064,Lzic,0.4348,0.100542,0.0884939,0.176641,2383,0.657405,0.448396
74357573,Tspan18,0.371848,0.023285,0.0166869,0.0649622,882,0.0427096,0.112018
75079777,Etnppl,0.439966,0.163265,0.160559,0.18036,1347,1,0.545081
74511946,Tmem196,0.399577,0.0844994,0.076057,0.137827,2974,0.694656,0.222481
75084479,Nxph1,0.328716,0.0265887,0.0212864,0.0600813,1145,0.0455941,0.117336
73520982,Gpr126,0.370034,0.0736829,0.0645767,0.131203,1611,0.943925,0.0189621
73997148,Pitpnm2,0.366532,0.0358487,0.0305773,0.0691458,640,1,0.168936
74988275,Alpk2,0.387827,0.0586413,0.0518085,0.101801,1658,1,0.0611773
79556640,Cuedc2,0.40987,0.0985244,0.0962395,0.112958,1347,1,0.636611
74425520,Pip5k1b,0.359339,0.0692673,0.0655518,0.0927368,2725,1,0.328572
72472790,Fam124a,0.389874,0.0836576,0.0798469,0.107728,1361,1,0.482594
73520996,Lgi3,0.372425,0.0787814,0.0721382,0.120744,1973,0.832493,0.179304
77280311,Ccp110,0.383559,0.0870567,0.0846488,0.102266,1387,1,0.140814
1681,Casp9,0.331685,0.0543528,0.0431431,0.12516,1699,0.176922,0.0371935
74882646,Kcnj12,0.367291,0.0389142,0.0311661,0.0878559,1658,0.0498643,0.127423
74586669,Ctxn1,0.408289,0.0570689,0.049104,0.107379,1658,1,0.438227
74988509,9530068E07Rik,0.406538,0.133627,0.127608,0.171644,1658,1,0.399938
70928385,Ssbp2,0.365854,0.0225544,0.0165581,0.06043,882,0.0427096,0.209868
72119593,Fn1,0.372444,0.0673613,0.0618354,0.102266,1658,0.975236,0.140666
74819251,Adm,0.353213,0.0619292,0.0557457,0.100988,1658,0.653253,0.0362688
74581430,Fam120c,0.418645,0.0597532,0.0501159,0.120628,2716,0.0487805,0.378098
1061,Tle1,0.469722,0.0691561,0.0531884,0.170017,1854,0.134873,0.110942
75144616,LOC544975,0.339719,0.0362299,0.0310557,0.0689134,1145,0.688144,0.264556
74881548,Atp1a4,0.389779,0.0388666,0.0309269,0.089018,1658,0.0498643,0.178356
74047410,Atp11c,0.396614,0.0310043,0.0234205,0.0789076,1145,0.0597919,0.0768544
74357550,Kctd6,0.331961,0.0152639,0.00997167,0.0486926,451,0.114096,0.0555471
73929886,Rab43,0.370392,0.0369764,0.0305957,0.0772807,1658,0.0494274,0.249536
71358553,Rasgef1b,0.37427,0.0327515,0.0261802,0.0742592,1409,0.0537114,0.381845
71670736,Zfp462,0.347131,0.0407567,0.034772,0.078559,1890,0.0483564,0.19529
112648396,Oxt,0.396476,0.1416,0.134102,0.18896,2383,0.983516,0.552169
75084491,Pcsk6,0.335231,0.0550517,0.0493984,0.0907612,1145,1,0.438589
75043138,5330421K23Rik*,0.398171,0.0658683,0.0495824,0.168739,1145,0.944948,0.40672
70928294,Mad1l1,0.404152,0.0791944,0.065055,0.168507,1658,0.792644,0.397447
71358627,Dnajc6,0.367335,0.0381042,0.0259227,0.115049,1409,0.0537114,0.208029
75080751,Rfwd2,0.374371,0.0505726,0.0422416,0.103196,1658,0.995268,0.169952
73520990,Il17ra,0.389309,0.0912975,0.0799941,0.162696,1567,1,0.0479622
75,Adcy3,0.412714,0.0526692,0.0377157,0.147124,1536,0.133434,0.123892
75144655,Gm10635,0.334955,0.0234597,0.017202,0.0629866,882,0.0427096,0.157619
77414919,3830406C13Rik,0.418205,0.165171,0.160099,0.197211,1642,1,0.0436172
1484,Dmbx1,0.505147,0.149351,0.132171,0.257873,1157,0.730933,0.144642
72129246,Tsfm,0.381187,0.0628028,0.0594804,0.0837885,1278,0.939015,0.282844
71836844,Atp1a1,0.391524,0.0484919,0.042536,0.0861127,1409,0.731988,0.313116
2711,Usp21,0.423396,0.0630569,0.0477978,0.159442,1835,0.111421,0.181157
74658076,Dstn,0.362163,0.0635493,0.0575855,0.10122,1658,0.936626,0.238345
74743283,Ptpn4,0.368735,0.0233962,0.0171836,0.062638,882,0.118049,0.310309
75084474,Nid1,0.389673,0.0865166,0.0796813,0.129692,1872,0.616465,0.0516337
73615805,BC100451,0.402878,0.108086,0.0961659,0.183382,2103,0.924956,0.315758
1325,Vps18,0.466352,0.0580378,0.038838,0.179314,1928,0.0878367,0.120994
1009,Stxbp1,0.471925,0.129576,0.115539,0.218245,3087,0.960177,0.190759
79567815,Wnt7b,0.371754,0.0755412,0.07361,0.0877397,1326,0.974284,0.447943
73930823,Epha10,0.419831,0.0975873,0.0897266,0.14724,2056,0.692017,0.43297
112202838,Mbp,0.303146,0.0411061,0.034772,0.0811156,1658,0.184,0.881631
71670709,Vangl1,0.384526,0.0711733,0.0632704,0.121092,2050,0.546468,0.0777878
74581366,Tsc22d3,0.379298,0.0534951,0.0474666,0.0915747,1409,0.839907,0.196165
74988761,BC005561,0.37503,0.0683302,0.0596276,0.1233,2048,0.788215,0.130227
